Constituent ID,Gift ID,Gift Date,Fund Description,Gift Amount,Preferred ZIP
11126816,13725.0,02/21/2023,Savor the Story 2023,35000.0,02903
11126816,13173.0,09/02/2022,PPL Annual Fund,50000.0,02903
11126816,13617.0,01/13/2023,PPL Annual Fund,5000.0,02903
11126816,12985.0,06/14/2022,PPL Annual Fund,250.0,02903
11126816,12486.0,02/18/2022,PPL Annual Fund,5000.0,02903
11126816,12471.0,02/16/2022,Savor the Story 2022,25000.0,02903
11126816,12471.0,02/16/2022,PPL Annual Fund,25000.0,02903
8587,12486.0,02/18/2022,PPL Annual Fund,5000.0,02903
8587,13617.0,01/13/2023,PPL Annual Fund,5000.0,02903
8587,13173.0,09/02/2022,PPL Annual Fund,50000.0,02903
8587,13769.0,04/01/2023,RI Family Literacy Initiative,250.0,02903
8587,14835.0,03/01/2024,PPL Annual Fund,15000.0,02903
8587,14033.0,06/02/2023,PPL Annual Fund,2500.0,02903
8587,14289.0,09/01/2023,PPL Annual Fund,10000.0,02903
8587,14456.0,11/10/2023,PPL Annual Fund,5000.0,02903
8587,10650.0,10/06/2020,PPL Annual Fund,5000.0,02903
8587,3709.0,08/08/2012,Annual Fund,3000.0,02903
8587,10698.0,10/28/2020,PPL Annual Fund,500.0,02903
8587,11118.0,01/15/2021,PPL Annual Fund,5000.0,02903
8587,10697.0,06/06/2020,PPL Annual Fund,500.0,02903
8064,15327.0,11/21/2024,PPL Annual Fund,250.0,02905
8064,12941.0,06/07/2022,PPL Annual Fund,500.0,02905
8064,14101.0,06/27/2023,PPL Annual Fund,250.0,02905
8064,5876.0,05/07/2016,Annual Fund,100.0,02905
8064,7064.0,04/22/2017,PPL Annual Fund,100.0,02905
8064,4684.0,05/24/2014,Annual Fund,100.0,02905
8064,4452.0,12/30/2013,Annual Fund,100.0,02905
8064,5344.0,06/13/2015,Annual Fund,100.0,02905
8064,3809.0,11/24/2012,Annual Fund,100.0,02905
8064,2974.0,12/29/2010,Annual Fund,100.0,02905
8064,3379.0,11/29/2011,Annual Fund,100.0,02905
8064,11724.0,06/04/2021,PPL Annual Fund,100.0,02905
8064,10949.0,12/18/2020,PPL Annual Fund,100.0,02905
8064,8059.0,05/21/2018,PPL Annual Fund,100.0,02905
8064,9214.0,06/06/2019,PPL Annual Fund,100.0,02905
11126091,9365.0,06/28/2019,PPL Annual Fund,50.0,02842
11126091,8625.0,12/13/2018,PPL Annual Fund,200.0,02842
11126091,11097.0,01/06/2021,PPL Annual Fund,100.0,02842
11126091,12707.0,04/15/2022,PPL Annual Fund,200.0,02842
11126091,7902.0,04/04/2018,PPL Annual Fund,100.0,02842
11125221,3181.0,05/10/2011,Annual Fund,1000.0,02912
11125221,3109.0,01/24/2011,Annual Fund,1000.0,02912
11125221,3545.0,12/30/2011,Annual Fund,1000.0,02912
11126246,11612.0,05/11/2021,Savor the Story 2021,2500.0,02903
11126246,8993.0,03/25/2019,Gala Event 2019,500.0,02903
11126303,9271.0,06/12/2019,PPL Annual Fund,100.0,02903
11126303,10093.0,04/01/2020,PPL Annual Fund,50.0,02903
11126303,10844.0,12/01/2020,PPL Annual Fund,250.0,02903
11126303,10378.0,06/17/2020,PPL Annual Fund,100.0,02903
11126303,11829.0,06/11/2021,PPL Annual Fund,10.0,02903
11126303,12058.0,10/26/2021,PPL Annual Fund,25.0,02903
9583,2920.0,10/29/2010,Annual Fund,1000.0,33480
9583,3388.0,11/21/2011,Annual Fund,1000.0,33480
11131685,13928.0,05/11/2023,Savor the Story 2023,120.0,02886
11131685,13965.0,05/18/2023,Savor the Story 2023,1000.0,02886
11131685,12997.0,06/14/2022,Children's Annual Fund,25.0,02886
11127585,13965.0,05/18/2023,Savor the Story 2023,1000.0,02886
11127585,11591.0,05/04/2021,Savor the Story 2021,100.0,02886
11124745,11378.0,03/29/2021,PPL Annual Fund,100.0,02809
11124745,11226.0,02/17/2021,PPL Annual Fund,100.0,02809
11124745,12675.0,04/04/2022,Savor the Story 2022,500.0,02809
11124745,12582.0,03/29/2022,PPL Annual Fund,100.0,02809
11124745,9918.0,04/17/2019,Gala Event 2019,500.0,02809
11124745,9252.0,06/12/2019,PPL Annual Fund,200.0,02809
11124745,8574.0,11/30/2018,PPL Annual Fund,300.0,02809
11124745,8103.0,05/30/2018,PPL Annual Fund,500.0,02809
11124745,3159.0,04/19/2011,Annual Fund,1500.0,02809
11124745,3143.0,03/18/2010,Annual Fund,1000.0,02809
11124745,3144.0,03/30/2011,Annual Fund,1500.0,02809
11124745,3604.0,04/13/2012,Opening Our Doors Capital Campaign,5000.0,02809
11124745,3670.0,05/29/2012,Annual Fund,1500.0,02809
11124745,3904.0,12/21/2012,Restricted Fund,100.0,02809
11124745,3967.0,01/02/2013,Opening Our Doors Capital Campaign,8000.0,02809
11124745,5317.0,06/05/2015,Annual Fund,1000.0,02809
11124745,5192.0,01/09/2015,Opening Our Doors Capital Campaign,2000.0,02809
11124745,4754.0,06/06/2014,Annual Fund,1500.0,02809
11124745,4115.0,04/02/2013,Opening Our Doors Capital Campaign,4000.0,02809
11124745,4222.0,06/15/2013,Annual Fund,1500.0,02809
11124745,7491.0,11/08/2017,PPL Annual Fund,500.0,02809
11124745,5721.0,02/05/2016,Gala Event 2016,450.0,02809
11124745,5515.0,12/07/2015,Opening Our Doors Capital Campaign,1000.0,02809
11124745,5433.0,09/24/2015,Opening Our Doors Capital Campaign,1000.0,02809
11124745,6808.0,12/30/2016,PPL Annual Fund,500.0,02809
11124745,6750.0,12/15/2016,PPL Annual Fund,100.0,02809
11124745,6403.0,11/29/2016,PPL Annual Fund,100.0,02809
11124745,5969.0,06/09/2016,Annual Fund,500.0,02809
11124745,14035.0,06/13/2023,RI Family Literacy Initiative,207.56,02809
11124745,14035.0,06/13/2023,PPL Annual Fund,207.56,02809
8130,14385.0,11/20/2023,Children's Annual Fund,7500.0,02903
8130,12942.0,06/07/2022,Children's Annual Fund,5000.0,02903
8130,15329.0,11/21/2024,Children's Annual Fund,10000.0,02903
8130,6009.0,07/07/2016,Children's Annual Fund,5000.0,02903
8130,7734.0,01/10/2018,Children's Annual Fund,10000.0,02903
8130,4428.0,12/30/2013,Restricted Fund,5000.0,02903
8130,3683.0,06/11/2012,Restricted Fund,5000.0,02903
8130,3213.0,06/07/2011,Restricted-Programs,7500.0,02903
8130,8350.0,08/17/2018,Think Again 2017 Capital Campaign,10000.0,02903
8130,9428.0,07/25/2019,Children's Annual Fund,10000.0,02903
8130,11073.0,01/06/2021,Children's Annual Fund,10000.0,02903
11126215,11084.0,01/06/2021,PPL Annual Fund,1000.0,02889
11126215,12373.0,12/30/2021,PPL Annual Fund,1000.0,02889
11126215,8990.0,03/21/2019,PPL Annual Fund,1000.0,02889
11126260,9064.0,04/03/2019,Gala Event 2019,5000.0,02903
11126260,9955.0,02/05/2020,Savor the Story 2020,5000.0,02903
11126260,12523.0,03/09/2022,Savor the Story 2022,5000.0,02903
11126260,11551.0,04/21/2021,Savor the Story 2021,5000.0,02903
11126260,12926.0,05/31/2022,Savor the Story 2022,5000.0,02903
11126260,13723.0,03/17/2023,Savor the Story 2023,5000.0,02903
11124507,3316.0,07/05/2011,Annual Fund,1000.0,02919
11124507,3176.0,05/05/2011,Annual Fund,1000.0,02919
11124507,3175.0,05/05/2011,Annual Fund,1000.0,02919
11127736,11925.0,08/10/2021,Children's Annual Fund,1200.0,02903
11125665,10490.0,07/20/2020,Workforce Development,5759.57,20024
11125665,8190.0,06/13/2018,Teens Annual Fund,12251.4,20024
11125665,8191.0,06/25/2018,Teens Annual Fund,10499.81,20024
11125665,8233.0,05/11/2018,Teens Annual Fund,55362.73,20024
11125665,7660.0,01/05/2018,Teens Annual Fund,21914.66,20024
11125665,7600.0,12/07/2017,Teens Annual Fund,8886.76,20024
11125665,7508.0,11/17/2017,Teens Annual Fund,10394.49,20024
11125665,7853.0,02/28/2018,Teens Annual Fund,10543.59,20024
11125665,7955.0,04/09/2018,Teens Annual Fund,17173.71,20024
11125665,7802.0,02/05/2018,Teens Annual Fund,11473.47,20024
11125665,7438.0,10/16/2017,Teens Annual Fund,10835.2,20024
11125665,7399.0,09/06/2017,Teens Annual Fund,14431.45,20024
11125665,7382.0,05/01/2016,Teens Annual Fund,22467.74,20024
11125665,7383.0,04/01/2017,Teens Annual Fund,12282.1,20024
11125665,7384.0,05/01/2017,Teens Annual Fund,21573.13,20024
11125665,7385.0,07/01/2017,Teens Annual Fund,9032.04,20024
11125665,7386.0,06/01/2017,Teens Annual Fund,31589.39,20024
11125665,7043.0,04/17/2017,Teens Annual Fund,16469.86,20024
11125665,6924.0,02/10/2017,Teens Annual Fund,8156.94,20024
11125665,6982.0,03/16/2017,Teens Annual Fund,21936.36,20024
11125665,6069.0,08/23/2016,Teens Annual Fund,5283.2,20024
11125665,6336.0,10/19/2016,Teens Annual Fund,9632.26,20024
11125665,6345.0,11/21/2016,Teens Annual Fund,7841.63,20024
11125665,6092.0,09/16/2016,Teens Annual Fund,7116.29,20024
11125665,6837.0,01/17/2017,Teens Annual Fund,7661.8,20024
11125665,6660.0,12/16/2016,Teens Annual Fund,8260.65,20024
11125665,5840.0,04/01/2016,Teens Annual Fund,529997.0,20024
11125665,14302.0,09/08/2023,Makerspace,2760.0,20024
11125828,6329.0,10/03/2016,RI Family Literacy Initiative,1000.0,38197
11125828,7965.0,04/04/2018,RI Family Literacy Initiative,1000.0,38197
11125374,4034.0,02/19/2013,Opening Our Doors Capital Campaign,1000.0,01862
11125374,4043.0,02/20/2013,Opening Our Doors Capital Campaign,1000.0,01862
11125958,6848.0,01/03/2017,PPL Annual Fund,100.0,02911
11125958,7316.0,05/23/2017,Gala Event 2017,50.0,02911
11125958,7543.0,11/20/2017,PPL Annual Fund,50.0,02911
11125958,8572.0,12/01/2018,PPL Annual Fund,100.0,02911
11125958,9457.0,08/27/2019,PPL Annual Fund,50.0,02911
11125958,10243.0,06/03/2020,PPL Annual Fund,100.0,02911
11125958,11106.0,01/06/2021,PPL Annual Fund,50.0,02911
11125958,11676.0,05/21/2021,PPL Annual Fund,100.0,02911
11125958,12364.0,12/30/2021,PPL Annual Fund,100.0,02911
11125958,12943.0,06/07/2022,PPL Annual Fund,50.0,02911
11125958,15404.0,12/16/2024,PPL Annual Fund,100.0,02911
11125958,14078.0,06/15/2023,PPL Annual Fund,100.0,02911
11125958,14580.0,12/20/2023,PPL Annual Fund,50.0,02911
1283,15126.0,06/12/2024,PPL Annual Fund,3000.0,02903
1283,7283.0,07/17/2017,PPL Annual Fund,1000.0,02903
1283,4449.0,12/30/2013,Restricted Fund,100.0,02903
11127582,11589.0,05/03/2021,Special Collections Annual Fund,500.0,02879
11127582,12798.0,05/16/2022,RI LGBTQ+ Film Series and Archive,250.0,02879
11127582,12728.0,04/29/2022,RI LGBTQ+ Film Series and Archive,250.0,02879
11127655,11870.0,07/01/2021,PPL Annual Fund,1269.83,02906
11127706,11894.0,07/18/2021,PPL Annual Fund,1000.0,02906
11127706,8705.0,12/31/2018,PPL Annual Fund,50.0,02906
11127706,8850.0,01/15/2019,PPL Annual Fund,50.0,02906
11126489,9985.0,02/27/2020,Think Again 2017 Capital Campaign,1000.0,06880
11126489,11835.0,06/15/2021,PPL Annual Fund,1000.0,06880
11126489,12959.0,06/10/2022,Special Collections Annual Fund,500.0,06880
11126489,14588.0,12/21/2023,PPL Annual Fund,100.0,06880
11126489,14069.0,06/13/2023,PPL Annual Fund,259.38,06880
11126489,14069.0,06/13/2023,Programs & Exhibitions Annual Fund,259.38,06880
11126894,2690.0,01/08/2010,Restricted-Materials,1034.0,02903
11126894,4476.0,12/27/2013,Restricted-Materials,939.0,02903
11126894,3891.0,12/14/2012,Restricted-Materials,918.0,02903
11126894,3497.0,12/16/2011,Restricted-Materials,948.0,02903
11126894,3122.0,12/15/2010,Restricted-Materials,989.0,02903
11126894,9775.0,12/16/2019,Special Collections Annual Fund,1076.0,02903
11126894,8630.0,12/17/2018,Special Collections Annual Fund,1068.0,02903
11126894,7639.0,12/15/2017,Special Collections Annual Fund,1054.0,02903
11126894,6701.0,12/16/2016,Special Collections Annual Fund,1040.0,02903
11126894,5558.0,12/15/2015,Restricted-Materials,1023.0,02903
11126894,5132.0,12/18/2014,Restricted-Materials,988.0,02903
11126894,10978.0,12/23/2020,Special Collections Annual Fund,1095.0,02903
11126034,13514.0,12/28/2022,PPL Annual Fund,257.46,02906
11126034,12272.0,12/20/2021,PPL Annual Fund,250.0,02906
11126034,10967.0,12/22/2020,PPL Annual Fund,250.0,02906
11126034,9766.0,12/12/2019,PPL Annual Fund,25.0,02906
11126034,9767.0,12/12/2019,PPL Annual Fund,225.0,02906
11126034,8830.0,01/28/2019,PPL Annual Fund,200.0,02906
11126034,8684.0,12/22/2018,PPL Annual Fund,200.0,02906
11126034,7650.0,12/18/2017,PPL Annual Fund,200.0,02906
11126034,7768.0,01/18/2018,PPL Annual Fund,200.0,02906
11125105,5605.0,12/21/2015,Annual Fund,100.0,02906
11125105,4767.0,07/05/2014,Annual Fund,150.0,02906
11125105,3456.0,12/08/2011,Restricted Fund,70.0,02906
11125105,2905.0,09/23/2010,Annual Fund,100.0,02906
11125105,4233.0,02/25/2011,Annual Fund,100.0,02906
11125105,3715.0,08/08/2012,Restricted Fund,70.0,02906
11125105,3457.0,12/08/2011,Restricted Fund,70.0,02906
11125105,2906.0,09/23/2010,Annual Fund,100.0,02906
1469,15257.0,08/30/2024,Teens Annual Fund,7500.0,02110
1469,13156.0,08/23/2022,Teens Annual Fund,2500.0,02110
1469,14439.0,08/30/2023,Teens Annual Fund,7500.0,02110
1469,6096.0,09/08/2016,Teens Annual Fund,2500.0,02110
1469,6059.0,08/08/2016,Teens Annual Fund,5000.0,02110
1469,7389.0,08/28/2017,Teens Annual Fund,2500.0,02110
1469,8269.0,07/26/2018,Think Again 2017 Capital Campaign,2000.0,02110
1469,10466.0,07/01/2020,Teens Annual Fund,2500.0,02110
5762,11846.0,06/24/2021,PPL Annual Fund,50.0,02896
5762,9965.0,02/12/2020,PPL Annual Fund,50.0,02896
5762,6984.0,03/13/2017,PPL Annual Fund,50.0,02896
5762,5918.0,05/17/2016,Annual Fund,50.0,02896
5762,2886.0,08/13/2010,Annual Fund,50.0,02896
5762,3150.0,03/30/2011,Annual Fund,50.0,02896
5762,3820.0,11/27/2012,Annual Fund,50.0,02896
5762,3567.0,01/23/2012,Restricted Fund,100.0,02896
5762,4808.0,08/26/2014,Annual Fund,50.0,02896
5762,5295.0,04/07/2015,Annual Fund,50.0,02896
5762,14080.0,06/15/2023,PPL Annual Fund,50.0,02896
5762,14041.0,06/13/2023,PPL Annual Fund,50.0,02896
5762,13032.0,06/17/2022,PPL Annual Fund,50.0,02896
5762,15338.0,12/04/2024,PPL Annual Fund,50.0,02896
11125530,4882.0,10/10/2014,Annual Fund,250.0,02921
11125530,5093.0,11/17/2014,Annual Fund,250.0,02921
11125530,5856.0,04/19/2016,Annual Fund,300.0,02921
11125530,5822.0,03/30/2016,Annual Fund,300.0,02921
11127394,9323.0,06/17/2019,PPL Annual Fund,1000.0,02903
11127394,10954.0,12/18/2020,PPL Annual Fund,1000.0,02903
11127394,14513.0,12/01/2023,PPL Annual Fund,2500.0,02903
11126232,9210.0,06/04/2019,Gala Event 2019,666.0,00nan
11126232,8814.0,01/24/2019,Gala Event 2019,1000.0,00nan
11126232,8816.0,01/24/2019,Gala Event 2019,334.0,00nan
1776,4078.0,03/16/2013,Gala Event 2013,500.0,00nan
11126072,7808.0,02/08/2018,Gala Event 2018,1000.0,02903
11126072,7968.0,04/18/2018,Gala Event 2018,1000.0,02903
11126072,10003.0,03/02/2020,Savor the Story 2020,5000.0,02903
11126072,12520.0,03/09/2022,Savor the Story 2022,1000.0,02903
11126072,11211.0,02/12/2021,Savor the Story 2021,5000.0,02903
11126072,14952.0,04/03/2024,Savor the Story 2024,1000.0,02903
11126072,12726.0,04/28/2022,Savor the Story 2022,1000.0,02903
11126072,13734.0,03/21/2023,Savor the Story 2023,1000.0,02903
5965,3760.0,11/09/2012,Restricted-Programs,560.0,02903
2026,3597.0,03/08/2012,Restricted-Programs,20000.0,02903
2026,4050.0,03/01/2013,Restricted-Programs,20000.0,02903
2026,3152.0,04/02/2011,Restricted-Programs,15000.0,02903
2026,2954.0,01/22/2010,Restricted-Programs,10000.0,02903
2026,4569.0,03/10/2014,Restricted-Programs,20000.0,02903
2026,5301.0,04/27/2015,Restricted-Programs,25000.0,02903
2026,7103.0,04/28/2017,Education Annual Fund,25000.0,02903
2026,5792.0,02/26/2016,Education Annual Fund,25000.0,02903
2026,10445.0,06/18/2020,PPL Annual Fund,25000.0,02903
2026,9222.0,06/10/2019,PPL Annual Fund,25000.0,02903
2026,8135.0,06/05/2018,Education Annual Fund,25000.0,02903
5757,8856.0,01/15/2019,PPL Annual Fund,36.0,02906
5757,8732.0,12/17/2018,PPL Annual Fund,36.0,02906
5757,9734.0,12/08/2019,PPL Annual Fund,40.0,02906
5757,10941.0,12/16/2020,PPL Annual Fund,50.0,02906
5757,12230.0,12/12/2021,PPL Annual Fund,54.0,02906
5757,6661.0,12/19/2016,PPL Annual Fund,36.0,02906
5757,6911.0,01/14/2017,PPL Annual Fund,36.0,02906
5757,7791.0,01/18/2018,PPL Annual Fund,50.0,02906
5757,7603.0,12/10/2017,PPL Annual Fund,50.0,02906
5757,5215.0,01/16/2015,Annual Fund,36.0,02906
5757,5009.0,12/14/2014,Annual Fund,36.0,02906
5757,4505.0,01/15/2014,Annual Fund,36.0,02906
5757,4393.0,12/15/2013,Annual Fund,36.0,02906
5757,2987.0,12/29/2010,Annual Fund,25.0,02906
5757,3467.0,12/09/2011,Restricted Fund,25.0,02906
5757,3997.0,01/15/2013,Annual Fund,25.0,02906
5757,3882.0,12/17/2012,Annual Fund,25.0,02906
5757,14562.0,12/19/2023,General Book Fund,50.0,02906
5757,13408.0,12/07/2022,PPL Annual Fund,51.71,02906
3542,9964.0,02/10/2020,Savor the Story 2020,1000.0,02904
3542,12669.0,04/05/2022,Savor the Story 2022,1000.0,02904
3542,4089.0,03/26/2013,Gala Event 2013,1000.0,02904
3542,4153.0,04/26/2013,Gala Event 2013,1000.0,02904
3542,4561.0,03/10/2014,Gala Event 2014,1000.0,02904
3542,5262.0,03/26/2015,Gala Event 2015,1500.0,02904
3542,5283.0,04/03/2015,Gala Event 2015,1500.0,02904
3542,7817.0,02/21/2018,Gala Event 2018,1000.0,02904
3542,7920.0,03/08/2018,Gala Event 2018,1000.0,02904
3542,7107.0,04/01/2017,Gala Event 2017,1000.0,02904
3542,7409.0,09/15/2017,Gala Event 2017,1000.0,02904
3542,5740.0,02/18/2016,Gala Event 2016,1000.0,02904
3542,5563.0,12/15/2015,Gala Event 2016,1000.0,02904
3542,12521.0,03/09/2022,Savor the Story 2022,1000.0,02904
3542,11169.0,01/29/2021,Savor the Story 2021,1000.0,02904
3542,9335.0,06/24/2019,Gala Event 2019,1000.0,02904
3542,8969.0,03/12/2019,Gala Event 2019,1000.0,02904
10558,8676.0,12/26/2018,PPL Annual Fund,50.0,05346
10558,11102.0,01/06/2021,PPL Annual Fund,50.0,05346
10558,12356.0,12/30/2021,PPL Annual Fund,50.0,05346
10558,5496.0,11/23/2015,Annual Fund,50.0,05346
10558,6365.0,11/23/2016,PPL Annual Fund,50.0,05346
10558,7674.0,12/29/2017,PPL Annual Fund,50.0,05346
10558,5128.0,12/17/2014,Annual Fund,50.0,05346
10558,4459.0,12/30/2013,Annual Fund,50.0,05346
10558,3943.0,12/27/2012,Annual Fund,100.0,05346
10558,3387.0,11/30/2011,Annual Fund,100.0,05346
10558,2937.0,11/30/2010,Annual Fund,100.0,05346
10558,13586.0,01/06/2023,PPL Annual Fund,50.0,05346
1793,13957.0,05/18/2023,PPL Annual Fund,50.0,02906
1793,14971.0,04/12/2024,PPL Annual Fund,50.0,02906
1793,3823.0,11/21/2012,Annual Fund,35.0,02906
1793,4403.0,12/20/2013,Annual Fund,50.0,02906
1793,5367.0,06/24/2015,Annual Fund,50.0,02906
1793,5031.0,12/13/2014,Annual Fund,50.0,02906
1793,7161.0,05/15/2017,PPL Annual Fund,50.0,02906
1793,5940.0,05/26/2016,Annual Fund,50.0,02906
1793,12503.0,03/02/2022,PPL Annual Fund,50.0,02906
1793,11288.0,03/01/2021,PPL Annual Fund,50.0,02906
1793,10432.0,06/18/2020,PPL Annual Fund,50.0,02906
1793,8036.0,05/18/2018,PPL Annual Fund,50.0,02906
1793,9192.0,06/03/2019,PPL Annual Fund,50.0,02906
10291,9061.0,04/18/2019,Gala Event 2019,200.0,02906
10291,7973.0,04/17/2018,Gala Event 2018,500.0,02906
10291,7176.0,04/29/2017,Gala Event 2017,250.0,02906
10291,7208.0,05/24/2017,Gala Event 2017,250.0,02906
10291,7909.0,03/29/2018,Gala Event 2018,500.0,02906
10291,13748.0,03/29/2023,Savor the Story 2023,518.45,02906
10291,13748.0,03/29/2023,PPL Annual Fund,518.45,02906
11126390,9641.0,12/02/2019,Children's Annual Fund,1200.0,08701
11127547,11429.0,04/06/2021,Special Collections Annual Fund,1000.0,33014
11125419,10807.0,12/01/2020,RI Family Literacy Initiative,7500.0,32967
11125419,9618.0,11/20/2019,RI Family Literacy Initiative,7500.0,32967
11125419,8603.0,12/11/2018,Literacy Program,5000.0,32967
11125419,7532.0,11/16/2017,Literacy Program,5000.0,32967
11125419,5460.0,11/05/2015,Literacy Program,5000.0,32967
11125419,4873.0,10/07/2014,Literacy Program,5000.0,32967
11125419,4392.0,12/09/2013,Literacy Program,15000.0,32967
11125419,14382.0,11/10/2023,RI Family Literacy Initiative,10000.0,32967
11125419,13367.0,12/04/2022,RI Family Literacy Initiative,10288.12,32967
11125419,13367.0,12/04/2022,PPL Annual Fund,10288.12,32967
11125419,15331.0,11/25/2021,RI Family Literacy Initiative,10000.0,32967
11125419,15332.0,11/23/2024,RI Family Literacy Initiative,10000.0,32967
11125419,15368.0,12/12/2024,PPL Annual Fund,5000.0,32967
11138782,14981.0,04/18/2024,Savor the Story 2024,207.56,06385
11138782,14981.0,04/18/2024,PPL Annual Fund,207.56,06385
11138782,15121.0,06/12/2024,PPL Annual Fund,259.38,06385
11138782,14566.0,12/20/2023,PPL Annual Fund,259.38,06385
11126277,14412.0,11/27/2023,PPL Annual Fund,0.0,02906
11126277,14402.0,10/27/2023,PPL Annual Fund,0.0,02906
11126277,14343.0,09/27/2023,PPL Annual Fund,0.0,02906
11126277,12739.0,05/01/2022,PPL Annual Fund,84.0,02906
11126277,13077.0,07/01/2022,PPL Annual Fund,84.0,02906
11126277,13160.0,08/27/2022,PPL Annual Fund,84.0,02906
11126277,13193.0,10/03/2022,PPL Annual Fund,84.0,02906
11126277,13115.0,08/01/2022,PPL Annual Fund,84.0,02906
11126277,10455.0,06/01/2020,PPL Annual Fund,84.0,02906
11126277,10822.0,12/01/2020,PPL Annual Fund,100.0,02906
11126277,9442.0,08/15/2019,PPL Annual Fund,84.0,02906
11126277,9358.0,06/15/2019,PPL Annual Fund,84.0,02906
11126277,9491.0,09/16/2019,PPL Annual Fund,84.0,02906
11126277,9692.0,12/03/2019,PPL Annual Fund,50.0,02906
11126277,11370.0,03/29/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11348.0,02/28/2020,Think Again 2017 Capital Campaign,166.67,02906
11126277,12043.0,11/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11964.0,09/01/2021,Savor the Story 2021,100.0,02906
11126277,11991.0,10/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11994.0,09/28/2021,Savor the Story 2021,100.0,02906
11126277,12334.0,11/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11848.0,06/28/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11703.0,05/28/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11950.0,09/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11901.0,08/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,11558.0,04/27/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,12604.0,11/01/2021,Think Again 2017 Capital Campaign,166.67,02906
11126277,12441.0,02/01/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,12456.0,02/10/2022,PPL Annual Fund,84.0,02906
11126277,13090.0,07/01/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13112.0,08/01/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13159.0,09/01/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13913.0,05/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,13818.0,04/06/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,13681.0,03/02/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,13192.0,10/03/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13279.0,11/01/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13328.0,11/29/2022,PPL Annual Fund,257.46,02906
11126277,13354.0,11/30/2022,Think Again 2017 Capital Campaign,166.67,02906
11126277,13558.0,01/05/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,13540.0,12/30/2022,PPL Annual Fund,2572.23,02906
11126277,15009.0,05/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,15082.0,06/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,15203.0,07/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,15246.0,08/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,14337.0,10/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14379.0,11/02/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,13990.0,06/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14270.0,09/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14239.0,08/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14182.0,07/01/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14527.0,12/12/2023,Think Again 2017 Capital Campaign,166.67,02906
11126277,14667.0,01/04/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,14733.0,02/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,14838.0,03/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,14886.0,04/01/2024,Think Again 2017 Capital Campaign,166.67,02906
11126277,9780.0,12/16/2019,PPL Annual Fund,84.0,02906
11126277,9124.0,05/09/2019,Gala Event 2019,500.0,02906
11126277,9299.0,06/12/2019,PPL Annual Fund,84.0,02906
11126277,9522.0,10/15/2019,PPL Annual Fund,84.0,02906
11126277,11361.0,03/27/2021,PPL Annual Fund,84.0,02906
11126277,11561.0,04/27/2021,PPL Annual Fund,84.0,02906
11126277,11259.0,02/27/2021,PPL Annual Fund,84.0,02906
11126277,12443.0,01/27/2022,PPL Annual Fund,84.0,02906
11126277,12336.0,12/27/2021,PPL Annual Fund,84.0,02906
11126277,11852.0,06/27/2021,PPL Annual Fund,84.0,02906
11126277,11905.0,08/01/2021,PPL Annual Fund,84.0,02906
11126277,11707.0,05/27/2021,PPL Annual Fund,84.0,02906
11126277,11953.0,08/27/2021,PPL Annual Fund,84.0,02906
11126277,11995.0,09/27/2021,PPL Annual Fund,84.0,02906
11126277,12046.0,10/27/2021,PPL Annual Fund,84.0,02906
11126277,12186.0,11/27/2021,PPL Annual Fund,84.0,02906
11126586,9101.0,04/30/2019,Gala Event 2019,1000.0,04079
11126586,7906.0,03/29/2018,Gala Event 2018,1000.0,04079
11126586,12062.0,11/02/2021,PPL Annual Fund,1000.0,04079
11126586,10825.0,12/01/2020,PPL Annual Fund,500.0,04079
11126587,10224.0,05/21/2020,PPL Annual Fund,1000.0,04079
